capital_policy_1,dailyReturn_policy_1,reward_policy_1,strategyVolatility_policy_1,risk_policy_1,risk_wocbf_policy_1,capital_wocbf_policy_1,dailySR_policy_1,dailySR_wocbf_policy_1,riskAccepted_policy_1,ctrlWeight_policy_1,solvable_flag_policy_1,risk_pred_policy_1,final_action_abssum_policy_1,rl_action_abssum_policy_1,cbf_action_abssum_policy_1,downsideAtVol_risk_policy_1,downsideAtValue_risk_policy_1,cvar_policy_1,cvar_raw_policy_1,capital_policy_best,dailyReturn_policy_best,reward_policy_best,strategyVolatility_policy_best,risk_policy_best,risk_wocbf_policy_best,capital_wocbf_policy_best,dailySR_policy_best,dailySR_wocbf_policy_best,riskAccepted_policy_best,ctrlWeight_policy_best,solvable_flag_policy_best,risk_pred_policy_best,final_action_abssum_policy_best,rl_action_abssum_policy_best,cbf_action_abssum_policy_best,downsideAtVol_risk_policy_best,downsideAtValue_risk_policy_best,cvar_policy_best,cvar_raw_policy_best
1008749.5820065716,-0.0004312916502636,-0.2449036558678499,0.1500180123719803,0.0068857467524692,0.0068857467524692,1008749.5772682648,-1.094006992001244,-1.094006992001244,0.017,1.0,0.0,0.0,1.0000000055879354,1.0000000055879354,0,0.1259417465460726,0.0087495820065714,0.0144437390680481,0.0144437390680481,1017136.5832076652,0.0008788568670163,0.879912789071824,0.1515703737234114,0.0056234955266084,0.0056234955266084,1017136.5832078024,2.5900668556488653,2.5900668556488653,0.017,1.0,0.0,0.0,0.9999999701976776,0.9999999701976776,0,0.1223901620738241,0.0171365832076653,0.01087183740993,0.01087183740993
1009697.6777391994,0.0009398722433588,1.128453359388543,0.1464116765732899,0.0047486059946172,0.0047486059946172,1009697.6729964392,3.323512275435413,3.323512275435413,0.017,1.0,0.0,0.0,0.9999999888241292,0.9999999888241292,0,0.1230550629508116,0.0096976777391992,0.0086256944537433,0.0086256944537433,1018519.3464946932,0.0013594666732635,1.3916809594244663,0.1479274629705677,0.0052082668245393,0.0052082668245393,1018519.3464754792,4.737403678502225,4.737403596951307,0.017,1.0,0.0,0.0,1.0000000298023224,1.0000000298023224,0,0.1196086146200921,0.0185193464946931,0.0094475025390722,0.0094475025390722
1008921.765409157,-0.0007684600521016,-0.5701639656246452,0.143105101974128,0.0049573562902478,0.0049573562902478,1008921.7606632748,-2.4485703787315307,-2.448570396425723,0.017,1.0,0.0,0.0,0.9999999636784196,0.9999999636784196,0,0.1199349503455827,0.0089217654091571,0.0107028035748235,0.0107028035748235,1018812.1613946436,0.0002874907589708,0.3228587354064616,0.1445395134115595,0.0047320686015468,0.0047320682932554,1018812.1613501884,0.7794319273628403,0.7794318888057334,0.017,1.0,0.0,0.0,1.0000000037252903,1.0000000670552254,0,0.1166915927759059,0.0188121613946434,0.009084303797873,0.0090843032223461
1026449.3528699504,0.0173725932591861,17.467174643598717,0.150347285930628,0.0073139624246196,0.0073139624246196,1026449.3480235116,652.113722306023,652.1137193679698,0.017,1.0,0.0,0.0,0.9999999795109034,1.0000000912696123,0,0.1220907990712205,0.0264493528699503,-0.0024273452702427,-0.0024273452702427,1037886.026056058,0.0187216695914823,18.63845801431416,0.1527637883877134,0.0078617972091899,0.0078617972091899,1037886.0260107708,850.423210984132,850.423210984132,0.017,1.0,0.0,0.0,0.9999999664723872,0.9999999664723872,0,0.1195476438256059,0.037886026056058,-0.0025791774170342,-0.0025791774170342
1027708.8188080936,0.0012270122579567,1.4297837066003702,0.1471820367342469,0.0091100211267795,0.009110022118168,1027708.814025996,2.389145276107324,2.3891451784407054,0.017,1.0,0.0,0.0,0.9999999795109034,1.0000000018626451,0,0.1195463819996115,0.0277088188080936,0.0173756476002674,0.0173756495787206,1039601.4522827364,0.001652807903385,1.7096975520652953,0.1495474601321312,0.0080286157880392,0.0080286157880392,1039601.452237374,3.919638048802674,3.9196380488020095,0.017,1.0,0.0,0.0,1.0,1.0,0,0.1170475769594462,0.0396014522827363,0.0148833908615388,0.0148833908615388
1028028.8642048432,0.0003114164157126,0.5087820956892372,0.1442311741915816,0.0075264488405991,0.0075264488405991,1028028.8594212563,0.5444502671992769,0.5444502671992769,0.017,1.0,0.0,0.0,1.000000040512532,1.000000040512532,0,0.1169450570276358,0.0280288642048429,0.0145941516163848,0.0145941516163848,1041809.9976113116,0.0021244153937317,2.1239389261632327,0.146535168956466,0.0079047826340088,0.0079047826340088,1041809.9975658532,5.502717055323755,5.502717055323755,0.017,1.0,0.0,0.0,1.0,1.0,0,0.1148295174554656,0.0418099976113115,0.0145423785096642,0.0145423785096642
1035332.7772310716,0.0071047742729266,7.298320861082644,0.1426136105768499,0.0069315010675836,0.0069315010675836,1035332.77240858,44.8722640103317,44.87226394554908,0.017,1.0,0.0,0.0,1.0000000186264515,1.0000000186264515,0,0.1161692474482838,0.0353327772310716,0.0071313203700741,0.0071313203700741,1052666.268126797,0.0104205858461493,10.368743850732256,0.146184539001774,0.0075914548039611,0.0075914548039611,1052666.2680808648,104.68082362257334,104.6808236225796,0.017,1.0,0.0,0.0,1.0,1.0,0,0.1149559327784051,0.0526662681267968,0.005252537884924,0.005252537884924
1041303.4129889444,0.0057668760124071,5.961900170064922,0.1405803979750791,0.0075869895896513,0.0075869904905152,1041303.4088342747,26.92311485328817,26.92311760982501,0.017,1.0,0.0,0.0,0.9999999459832908,0.9999999823048712,0,0.1150670899134703,0.0413034129889442,0.0093348568747545,0.0093348580216844,1060313.0135290483,0.0072641687434887,7.27124780209324,0.14433708873346,0.0071909039719148,0.0071909039719148,1060313.0134827828,45.37573593310266,45.37573593310266,0.017,1.0,0.0,0.0,1.0,1.0,0,0.1141891327720086,0.0603130135290486,0.0076179397420198,0.0076179397420198
1040879.6686377884,-0.0004069364854376,-0.2156119855642316,0.1381597784233665,0.0045775057502347,0.0045775057502347,1040879.6644848094,-1.5696412644225133,-1.5696412644228617,0.017,1.0,0.0,0.0,1.0000000521540642,1.0000000521540642,0,0.1126928014831548,0.0408796686377883,0.0101670480558252,0.0101670480558252,1059497.552471543,-0.0007690757796053,-0.737106908711955,0.1419942940138296,0.0043347906434157,0.0043347906434157,1059497.5524253128,-2.802094790589558,-2.802094790589224,0.017,1.0,0.0,0.0,1.0000000298023224,1.0000000298023224,0,0.1117303320091286,0.0594975524715428,0.0093601675069801,0.0093601675069801
1036047.6894712982,-0.0046422072714839,-4.457131161920273,0.136888846642451,0.0055494812642081,0.0055494812642081,1036047.6853375982,-8.025419099066198,-8.025419099066298,0.017,1.0,0.0,0.0,1.0000000149011612,1.0000000149011612,0,0.1107599200875206,0.0360476894712982,0.0158782437930175,0.0158782437930175,1053761.9168475,-0.005413543061674,-5.317707380155294,0.141184298058731,0.0062651099605246,0.0062651099605246,1053761.916803876,-7.66109835733659,-7.66109835589415,0.017,1.0,0.0,0.0,0.9999999701976776,0.9999999701976776,0,0.1100826395863855,0.0537619168475,0.0187244803027686,0.0187244803027686
